day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;37800;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;148.2646484375
1;37800;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;421.0
1;37900;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;421.0
1;37900;STARFRUIT;5055;29;;;;;5062;29;;;;;5058.5;148.75634765625
1;38000;STARFRUIT;5055;30;;;;;5062;30;;;;;5058.5;148.47119140625
1;38000;AMETHYSTS;9998;3;9995;30;;;10005;30;;;;;10001.5;421.0
1;38100;STARFRUIT;5055;29;;;;;5060;4;5062;29;;;5057.5;148.240234375
1;38100;AMETHYSTS;9998;4;9996;1;9995;28;10004;1;10005;28;;;10001.0;421.0
1;38200;STARFRUIT;5055;31;;;;;5062;31;;;;;5058.5;148.62158203125
1;38200;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;421.0
1;38300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;421.0
1;38300;STARFRUIT;5056;5;5055;22;;;5062;22;;;;;5059.0;148.5185546875
1;38400;STARFRUIT;5055;31;;;;;5056;4;5061;2;5062;29;5055.5;148.837890625
1;38400;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;421.0
1;38500;STARFRUIT;5055;24;;;;;5061;2;5062;22;;;5058.0;157.205078125
1;38500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;421.0
1;38600;STARFRUIT;5055;31;;;;;5062;31;;;;;5058.5;158.5263671875
1;38600;AMETHYSTS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;421.0
1;38700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;423.0
1;38700;STARFRUIT;5056;21;;;;;5063;22;;;;;5059.5;160.7353515625
1;38800;STARFRUIT;5056;2;5055;25;;;5060;2;5062;27;;;5058.0;159.435546875
1;38800;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;423.0
1;38900;STARFRUIT;5056;2;5055;23;;;5062;2;5063;23;;;5059.0;159.97265625
1;38900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;423.0
1;39000;STARFRUIT;5056;24;;;;;5059;3;5061;6;5062;1;5057.5;160.119140625
1;39000;AMETHYSTS;9996;1;9995;23;;;10000;3;10004;1;10005;23;9998.0;423.0
1;39100;AMETHYSTS;9996;2;9995;28;;;9998;3;10004;2;10005;28;9997.0;423.0
1;39100;STARFRUIT;5057;8;5056;30;;;5062;2;5063;28;;;5059.5;160.232421875
1;39200;STARFRUIT;5056;5;5055;21;;;5058;4;5062;21;;;5057.0;160.8447265625
1;39200;AMETHYSTS;9995;21;;;;;10000;4;10005;21;;;9997.5;429.0
1;39300;STARFRUIT;5056;24;;;;;5063;24;;;;;5059.5;161.2060546875
1;39300;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;431.0
1;39400;STARFRUIT;5056;21;;;;;5063;21;;;;;5059.5;161.5751953125
1;39400;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;431.0
1;39500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;431.0
1;39500;STARFRUIT;5056;29;;;;;5061;3;5063;29;;;5058.5;161.625
1;39600;STARFRUIT;5056;31;;;;;5063;31;;;;;5059.5;161.4794921875
1;39600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;431.0
1;39700;STARFRUIT;5055;29;;;;;5058;6;5062;30;;;5056.5;160.8388671875
1;39700;AMETHYSTS;9996;1;9995;29;;;10000;6;10004;1;10005;29;9998.0;431.0
1;39800;STARFRUIT;5055;24;;;;;5062;24;;;;;5058.5;159.8154296875
1;39800;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;431.0
1;39900;AMETHYSTS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;433.0
1;39900;STARFRUIT;5055;29;;;;;5060;7;5061;1;5062;28;5057.5;159.1357421875
1;40000;STARFRUIT;5055;1;5054;25;;;5061;1;5062;25;;;5058.0;158.998046875
1;40000;AMETHYSTS;10002;11;9996;1;9995;25;10004;1;10005;25;;;10003.0;433.0
1;40100;STARFRUIT;5055;30;;;;;5060;4;5062;30;;;5057.5;159.1650390625
1;40100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;455.0
1;40200;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;159.8349609375
1;40200;AMETHYSTS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;455.0
1;40300;AMETHYSTS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;455.0
1;40300;STARFRUIT;5055;30;;;;;5062;30;;;;;5058.5;168.83984375
1;40400;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;168.484375
1;40400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;463.0
1;40500;STARFRUIT;5054;22;;;;;5061;22;;;;;5057.5;172.69140625
1;40500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;463.0
1;40600;STARFRUIT;5054;28;;;;;5061;28;;;;;5057.5;171.24609375
1;40600;AMETHYSTS;10002;1;9995;28;;;10005;28;;;;;10003.5;463.0
1;40700;AMETHYSTS;9998;10;9996;1;9995;29;10004;1;10005;29;;;10001.0;465.0
1;40700;STARFRUIT;5061;1;5056;6;5055;30;5062;30;;;;;5061.5;169.009765625
1;40800;STARFRUIT;5055;21;;;;;5062;21;;;;;5058.5;172.01171875
1;40800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;465.0
1;40900;STARFRUIT;5056;3;5054;25;;;5062;25;;;;;5059.0;173.880859375
1;40900;AMETHYSTS;9998;2;9995;25;;;10005;25;;;;;10001.5;465.0
1;41000;AMETHYSTS;9998;10;9996;1;9995;20;10000;2;10004;1;10005;20;9999.0;465.0
1;41000;STARFRUIT;5055;21;;;;;5058;2;5060;7;5062;21;5056.5;172.173828125
1;41100;STARFRUIT;5055;2;5054;23;;;5061;2;5062;23;;;5058.0;174.0546875
1;41100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;465.0
1;41200;STARFRUIT;5055;20;;;;;5062;20;;;;;5058.5;171.6328125
1;41200;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;465.0
1;41300;STARFRUIT;5055;8;5054;27;;;5062;27;;;;;5058.5;173.958984375
1;41300;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;465.0
1;41400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;465.0
1;41400;STARFRUIT;5055;5;5054;30;;;5056;5;5061;30;;;5055.5;176.359375
1;41500;STARFRUIT;5055;7;5054;31;;;5060;2;5061;29;;;5057.5;184.0
1;41500;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;465.0
1;41600;STARFRUIT;5053;26;;;;;5060;26;;;;;5056.5;184.0
1;41600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;465.0
1;41700;STARFRUIT;5058;2;5053;23;;;5060;23;;;;;5059.0;184.0
1;41700;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;465.0
1;41800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;465.0
1;41800;STARFRUIT;5053;21;;;;;5060;1;5061;21;;;5056.5;184.0
1;41900;STARFRUIT;5054;28;;;;;5061;28;;;;;5057.5;184.0
1;41900;AMETHYSTS;9995;28;;;;;10002;8;10005;28;;;9998.5;465.0
1;42000;STARFRUIT;5055;28;;;;;5062;28;;;;;5058.5;184.0
1;42000;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;465.0
1;42100;STARFRUIT;5057;7;5056;22;;;5063;22;;;;;5060.0;184.0
1;42100;AMETHYSTS;10002;2;9995;22;;;10005;22;;;;;10003.5;467.0
1;42200;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;471.0
1;42200;STARFRUIT;5056;22;;;;;5063;22;;;;;5059.5;184.0
1;42300;STARFRUIT;5056;2;5055;20;;;5062;22;;;;;5059.0;184.0
1;42300;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;471.0
1;42400;STARFRUIT;5055;28;;;;;5062;28;;;;;5058.5;184.0
1;42400;AMETHYSTS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;471.0
1;42500;STARFRUIT;5055;24;;;;;5060;2;5062;24;;;5057.5;184.0
1;42500;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;472.0
1;42600;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;472.0
1;42600;STARFRUIT;5060;1;5055;28;;;5062;28;;;;;5061.0;184.0
1;42700;STARFRUIT;5055;1;5054;23;;;5061;24;;;;;5058.0;186.19287109375
1;42700;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;472.0
1;42800;STARFRUIT;5054;29;;;;;5058;2;5062;29;;;5056.0;185.99365234375
1;42800;AMETHYSTS;9995;29;;;;;10000;2;10005;29;;;9997.5;472.0
1;42900;STARFRUIT;5054;20;;;;;5061;20;;;;;5057.5;186.82763671875
1;42900;AMETHYSTS;10002;5;9995;20;;;10005;20;;;;;10003.5;472.0
1;43000;AMETHYSTS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;482.0
1;43000;STARFRUIT;5054;27;;;;;5061;27;;;;;5057.5;186.4658203125
1;43100;STARFRUIT;5054;25;;;;;5061;25;;;;;5057.5;186.6513671875
1;43100;AMETHYSTS;9998;9;9996;1;9995;24;10004;1;10005;24;;;10001.0;482.0
1;43200;AMETHYSTS;9996;2;9995;29;;;10002;5;10004;2;10005;29;9999.0;482.0
1;43200;STARFRUIT;5054;2;5053;29;;;5060;2;5061;29;;;5057.0;186.99658203125
1;43300;AMETHYSTS;9998;10;9995;20;;;10005;20;;;;;10001.5;485.0
1;43300;STARFRUIT;5059;1;5053;20;;;5061;20;;;;;5060.0;186.99072265625
1;43400;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;485.0
1;43400;STARFRUIT;5054;24;;;;;5060;2;5061;22;;;5057.0;188.78125
1;43500;STARFRUIT;5055;6;5054;25;;;5061;25;;;;;5058.0;187.6865234375
1;43500;AMETHYSTS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;485.0
1;43600;AMETHYSTS;9995;22;;;;;10002;5;10005;22;;;9998.5;485.0
1;43600;STARFRUIT;5054;22;;;;;5059;1;5061;22;;;5056.5;188.5380859375
1;43700;AMETHYSTS;9996;1;9995;29;;;10002;6;10004;1;10005;29;9999.0;485.0
1;43700;STARFRUIT;5054;1;5053;29;;;5060;30;;;;;5057.0;189.212890625
1;43800;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;485.0
1;43800;STARFRUIT;5053;23;;;;;5060;23;;;;;5056.5;190.0341796875
1;43900;STARFRUIT;5053;8;5052;24;;;5059;26;;;;;5056.0;191.09765625
1;43900;AMETHYSTS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;485.0
1;44000;AMETHYSTS;10002;4;9998;10;9996;2;10004;2;10005;25;;;10003.0;485.0
1;44000;STARFRUIT;5053;27;;;;;5059;2;5060;25;;;5056.0;190.5693359375
1;44100;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;493.0
1;44100;STARFRUIT;5053;24;;;;;5058;4;5060;24;;;5055.5;189.8427734375
1;44200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;493.0
1;44200;STARFRUIT;5053;24;;;;;5060;24;;;;;5056.5;189.7900390625
1;44300;STARFRUIT;5053;26;;;;;5060;26;;;;;5056.5;189.720703125
1;44300;AMETHYSTS;9996;2;9995;24;;;9998;2;10004;2;10005;24;9997.0;493.0
1;44400;AMETHYSTS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;497.0
1;44400;STARFRUIT;5054;1;5053;26;;;5060;26;;;;;5057.0;190.0458984375
1;44500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;497.0
1;44500;STARFRUIT;5053;30;;;;;5060;30;;;;;5056.5;189.6142578125
1;44600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;497.0
1;44600;STARFRUIT;5054;22;;;;;5060;1;5061;21;;;5057.0;188.755859375
1;44700;STARFRUIT;5054;27;;;;;5059;6;5061;27;;;5056.5;187.96875
1;44700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;497.0
1;44800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;497.0
1;44800;STARFRUIT;5054;25;;;;;5059;3;5061;25;;;5056.5;187.7646484375
1;44900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;497.0
1;44900;STARFRUIT;5054;23;;;;;5060;2;5061;21;;;5057.0;188.5703125
1;45000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;497.0
1;45000;STARFRUIT;5054;28;;;;;5055;1;5061;28;;;5054.5;187.908203125
1;45100;STARFRUIT;5053;27;;;;;5060;27;;;;;5056.5;191.146484375
1;45100;AMETHYSTS;9995;27;;;;;9998;1;10005;27;;;9996.5;497.0
1;45200;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;499.0
1;45200;STARFRUIT;5053;20;;;;;5060;1;5061;20;;;5056.5;191.029296875
1;45300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;501.0
1;45300;STARFRUIT;5053;23;;;;;5054;1;5060;23;;;5053.5;191.0634765625
1;45400;STARFRUIT;5054;25;;;;;5061;25;;;;;5057.5;194.0
1;45400;AMETHYSTS;9998;4;9995;25;;;10005;25;;;;;10001.5;501.0
1;45500;STARFRUIT;5054;21;;;;;5055;3;5060;1;5061;20;5054.5;194.0
1;45500;AMETHYSTS;9996;1;9995;20;;;9998;3;10004;1;10005;20;9997.0;501.0
1;45600;STARFRUIT;5054;1;5053;23;;;5059;6;5060;1;5061;23;5056.5;199.9609375
1;45600;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;507.0
1;45700;AMETHYSTS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;507.0
1;45700;STARFRUIT;5054;23;;;;;5061;23;;;;;5057.5;201.07421875
1;45800;STARFRUIT;5057;5;5054;32;;;5061;32;;;;;5059.0;201.666015625
1;45800;AMETHYSTS;10000;5;9998;7;9996;2;10004;2;10005;30;;;10002.0;509.0
1;45900;STARFRUIT;5054;26;;;;;5055;1;5061;26;;;5054.5;201.7265625
1;45900;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;509.0
1;46000;STARFRUIT;5054;23;;;;;5061;23;;;;;5057.5;193.46875
1;46000;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;509.0
1;46100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;511.0
1;46100;STARFRUIT;5055;4;5054;25;;;5061;25;;;;;5058.0;199.375
1;46200;STARFRUIT;5054;4;5053;24;;;5060;24;;;;;5057.0;204.359375
1;46200;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;511.0
1;46300;STARFRUIT;5054;28;;;;;5060;2;5061;26;;;5057.0;199.875
1;46300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;511.0
1;46400;STARFRUIT;5059;1;5054;24;;;5061;24;;;;;5060.0;200.7109375
1;46400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;511.0
1;46500;AMETHYSTS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;511.0
1;46500;STARFRUIT;5058;2;5054;30;;;5061;30;;;;;5059.5;196.734375
1;46600;STARFRUIT;5060;1;5055;4;5054;28;5061;28;;;;;5060.5;192.3671875
1;46600;AMETHYSTS;9998;1;9995;28;;;10005;28;;;;;10001.5;513.0
1;46700;STARFRUIT;5055;30;;;;;5061;1;5062;29;;;5058.0;181.1875
1;46700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;513.0
1;46800;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;182.09375
1;46800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;513.0
1;46900;AMETHYSTS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;513.0
1;46900;STARFRUIT;5054;30;;;;;5055;10;5061;30;;;5054.5;198.28125
1;47000;STARFRUIT;5054;23;;;;;5061;23;;;;;5057.5;220.953125
1;47000;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;513.0
1;47100;STARFRUIT;5053;22;;;;;5060;22;;;;;5056.5;224.52734375
1;47100;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;513.0
1;47200;STARFRUIT;5059;1;5053;23;;;5060;23;;;;;5059.5;227.71484375
1;47200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;515.0
1;47300;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;515.0
1;47300;STARFRUIT;5055;5;5054;21;;;5061;21;;;;;5058.0;222.1484375
1;47400;STARFRUIT;5059;5;5054;22;;;5061;22;;;;;5060.0;224.125
1;47400;AMETHYSTS;9998;7;9995;22;;;10005;22;;;;;10001.5;515.0
1;47500;STARFRUIT;5054;22;;;;;5059;5;5061;22;;;5056.5;230.25
1;47500;AMETHYSTS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;515.0
1;47600;STARFRUIT;5054;21;;;;;5062;21;;;;;5058.0;219.703125
1;47600;AMETHYSTS;9998;5;9995;21;;;10005;21;;;;;10001.5;517.0
1;47700;AMETHYSTS;9998;1;9995;23;;;10005;23;;;;;10001.5;517.0
1;47700;STARFRUIT;5055;23;;;;;5060;4;5062;23;;;5057.5;207.2265625
1;47800;STARFRUIT;5056;20;;;;;5061;7;5063;20;;;5058.5;233.630859375
1;47800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;517.0
1;47900;STARFRUIT;5056;23;;;;;5063;23;;;;;5059.5;232.63671875
1;47900;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;517.0
1;48000;STARFRUIT;5056;27;;;;;5062;1;5063;26;;;5059.0;233.27734375
1;48000;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;517.0
1;48100;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;521.0
1;48100;STARFRUIT;5056;30;;;;;5061;1;5063;30;;;5058.5;231.578125
1;48200;STARFRUIT;5057;1;5056;27;;;5063;27;;;;;5060.0;232.529296875
1;48200;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;521.0
1;48300;STARFRUIT;5055;21;;;;;5056;4;5061;1;5062;20;5055.5;239.71875
1;48300;AMETHYSTS;9998;4;9996;1;9995;20;10004;1;10005;20;;;10001.0;521.0
1;48400;STARFRUIT;5054;32;;;;;5059;6;5061;32;;;5056.5;248.9150390625
1;48400;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;521.0
1;48500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;521.0
1;48500;STARFRUIT;5054;29;;;;;5061;29;;;;;5057.5;249.42578125
1;48600;STARFRUIT;5053;27;;;;;5060;27;;;;;5056.5;250.48828125
1;48600;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;521.0
1;48700;STARFRUIT;5054;23;;;;;5057;2;5061;23;;;5055.5;249.001953125
1;48700;AMETHYSTS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;521.0
1;48800;STARFRUIT;5054;29;;;;;5061;29;;;;;5057.5;249.447265625
1;48800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;521.0
1;48900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;521.0
1;48900;STARFRUIT;5053;22;;;;;5054;1;5060;22;;;5053.5;250.8330078125
1;49000;STARFRUIT;5053;1;5052;28;;;5059;29;;;;;5056.0;254.1396484375
1;49000;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;521.0
1;49100;STARFRUIT;5053;30;;;;;5060;30;;;;;5056.5;253.7529296875
1;49100;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;521.0
1;49200;STARFRUIT;5053;26;;;;;5060;26;;;;;5056.5;253.501953125
1;49200;AMETHYSTS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;521.0
1;49300;AMETHYSTS;9998;3;9995;29;;;10005;29;;;;;10001.5;527.0
1;49300;STARFRUIT;5055;6;5054;29;;;5061;29;;;;;5058.0;252.79541015625
1;49400;STARFRUIT;5054;1;5053;22;;;5060;23;;;;;5057.0;253.04248046875
1;49400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;527.0
1;49500;STARFRUIT;5054;25;;;;;5060;1;5061;24;;;5057.0;252.95654296875
1;49500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;527.0
1;49600;STARFRUIT;5054;2;5053;28;;;5057;3;5060;2;5061;28;5055.5;252.9677734375
1;49600;AMETHYSTS;9996;2;9995;28;;;10000;3;10002;9;10004;2;9998.0;527.0
1;49700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;527.0
1;49700;STARFRUIT;5058;1;5054;6;5053;21;5060;21;;;;;5059.0;253.55517578125
1;49800;STARFRUIT;5053;20;;;;;5054;1;5060;20;;;5053.5;254.10546875
1;49800;AMETHYSTS;9995;20;;;;;10002;7;10005;20;;;9998.5;527.0
1;49900;STARFRUIT;5054;6;5053;23;;;5060;1;5061;23;;;5057.0;256.99853515625
1;49900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;527.0
1;50000;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;527.0
1;50000;STARFRUIT;5054;2;5053;24;;;5060;26;;;;;5057.0;257.2041015625
1;50100;STARFRUIT;5054;2;5053;22;;;5060;24;;;;;5057.0;257.138671875
1;50100;AMETHYSTS;10002;4;9996;2;9995;22;10004;2;10005;22;;;10003.0;527.0
1;50200;STARFRUIT;5053;29;;;;;5060;29;;;;;5056.5;257.2548828125
1;50200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;547.0
1;50300;STARFRUIT;5053;23;;;;;5058;4;5060;23;;;5055.5;257.2216796875
1;50300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;547.0
1;50400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;547.0
1;50400;STARFRUIT;5054;2;5053;23;;;5055;3;5060;23;;;5054.5;257.44970703125
1;50500;STARFRUIT;5055;4;5053;1;5052;27;5059;1;5060;27;;;5057.0;260.9931640625
1;50500;AMETHYSTS;10000;4;9998;7;9996;1;10004;1;10005;27;;;10002.0;547.0
1;50600;STARFRUIT;5053;2;5052;22;;;5055;4;5059;24;;;5054.0;260.599609375
1;50600;AMETHYSTS;9998;7;9996;2;9995;22;10000;5;10004;2;10005;22;9999.0;547.0
1;50700;STARFRUIT;5052;20;;;;;5059;20;;;;;5055.5;262.7265625
1;50700;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;547.0
1;50800;AMETHYSTS;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;547.0
1;50800;STARFRUIT;5053;2;5052;26;;;5059;2;5060;26;;;5056.0;264.841796875
1;50900;STARFRUIT;5053;29;;;;;5056;5;5060;30;;;5054.5;265.744140625
1;50900;AMETHYSTS;9998;2;9995;30;;;10000;5;10005;30;;;9999.0;547.0
1;51000;STARFRUIT;5053;25;;;;;5060;25;;;;;5056.5;266.546875
1;51000;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;547.0
1;51100;STARFRUIT;5054;3;5053;29;;;5060;29;;;;;5057.0;268.34375
1;51100;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;547.0
1;51200;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;547.0
1;51200;STARFRUIT;5053;30;;;;;5060;30;;;;;5056.5;268.875
1;51300;STARFRUIT;5054;2;5053;23;;;5060;25;;;;;5057.0;270.314453125
1;51300;AMETHYSTS;9996;2;9995;23;;;9998;5;10002;5;10004;2;9997.0;547.0
1;51400;STARFRUIT;5054;23;;;;;5059;5;5060;1;5061;22;5056.5;271.650390625
1;51400;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;557.0
1;51500;STARFRUIT;5054;21;;;;;5061;21;;;;;5057.5;280.4140625
1;51500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;557.0
1;51600;AMETHYSTS;9996;2;9995;21;;;10002;5;10004;2;10005;21;9999.0;557.0
1;51600;STARFRUIT;5058;4;5054;23;;;5059;1;5060;2;5061;21;5058.5;282.6298828125
1;51700;STARFRUIT;5054;32;;;;;5061;32;;;;;5057.5;285.271484375
1;51700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;557.0
1;51800;STARFRUIT;5053;25;;;;;5060;25;;;;;5056.5;287.9453125
1;51800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;557.0
1;51900;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;557.0
1;51900;STARFRUIT;5054;2;5053;26;;;5060;2;5061;26;;;5057.0;286.82421875
1;52000;AMETHYSTS;9998;2;9995;21;;;10000;5;10005;21;;;9999.0;557.0
1;52000;STARFRUIT;5055;5;5054;21;;;5057;5;5061;21;;;5056.0;286.38671875
1;52100;STARFRUIT;5053;28;;;;;5060;28;;;;;5056.5;291.095703125
1;52100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;557.0
1;52200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;557.0
1;52200;STARFRUIT;5053;23;;;;;5054;1;5060;23;;;5053.5;289.71875
1;52300;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;557.0
1;52300;STARFRUIT;5052;30;;;;;5059;30;;;;;5055.5;296.57421875
1;52400;AMETHYSTS;10002;3;9996;1;9995;20;10004;1;10005;20;;;10003.0;557.0
1;52400;STARFRUIT;5053;2;5052;20;;;5056;4;5059;1;5060;20;5054.5;294.990234375
1;52500;STARFRUIT;5052;27;;;;;5059;27;;;;;5055.5;297.84375
1;52500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;563.0
1;52600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;563.0
1;52600;STARFRUIT;5052;3;5051;30;;;5053;2;5058;31;;;5052.5;300.673828125
1;52700;AMETHYSTS;9996;1;9995;24;;;10002;9;10004;1;10005;24;9999.0;575.0
1;52700;STARFRUIT;5057;1;5051;25;;;5058;25;;;;;5057.5;305.296875
1;52800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;575.0
1;52800;STARFRUIT;5057;1;5051;28;;;5058;28;;;;;5057.5;307.849609375
1;52900;STARFRUIT;5051;1;5050;26;;;5057;1;5058;26;;;5054.0;288.65625
1;52900;AMETHYSTS;9996;1;9995;26;;;10002;3;10004;1;10005;26;9999.0;575.0
1;53000;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;575.0
